data_base,AnoMes,CodInst,TipoInstituicao,NomeInstituicao,Segmento,ativo_total,NomeRelatorio,NumeroRelatorio,78191,78192,78193,78194,78195,78196,78197,78198,78202,aplicacoes_interfinanceiras,disponibilidades,outros_ativos_realizaveis,outros_creditos_liquido,permanente_ajustado,tvm_derivativos
2024-09-30,202409,01635462,3,IF 01635462,N/D,10043168269.0,Ativo,2,51365362618.0,-183884004.0,49526522578.0,0.0,0.0,0.0,0.0,0.0,10043168269.0,0.0,209845434.0,43456649711.0,469159335.0,668759841.0,1878311776.0
2024-12-31,202412,01635462,3,IF 01635462,N/D,102735496105.0,Ativo,2,51221229833.0,-1932636621.0,49288593212.0,0.0,0.0,0.0,0.0,0.0,102735496105.0,0.0,21616840.0,45250592169.0,5454814653.0,647015895.0,1878311776.0
2024-03-31,202403,01637949,3,IF 01637949,N/D,74029142027.0,Ativo,2,31033690244.0,-1741863118.0,29291827126.0,0.0,0.0,0.0,0.0,0.0,74029142027.0,3891126253.0,40221473.0,36205555389.0,298935201.0,1109058552.0,2830424776.0
2024-06-30,202406,01637949,3,IF 01637949,N/D,79907106384.0,Ativo,2,30901232217.0,-1832616212.0,29068616005.0,0.0,0.0,0.0,0.0,0.0,79907106384.0,4322972243.0,456331136.0,42132061976.0,182562824.0,1246419992.0,2498142208.0
2024-09-30,202409,01637949,3,IF 01637949,N/D,83937180315.0,Ativo,2,33278952577.0,-1729605889.0,31549346688.0,0.0,0.0,0.0,0.0,0.0,83937180315.0,4177033198.0,382857337.0,40768601406.0,163867589.0,1188838431.0,5706635666.0
2024-12-31,202412,01637949,3,IF 01637949,N/D,87096559376.0,Ativo,2,35388300706.0,-1791186168.0,33597114538.0,0.0,0.0,0.0,0.0,0.0,87096559376.0,4792481452.0,359374997.0,41136116153.0,15053557.0,1155125421.0,5905811245.0
2024-03-31,202403,01638542,3,IF 01638542,N/D,9514670872.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9514670872.0,0.0,120263111.0,0.0,444811065.0,2.0,4946297109.0
2024-06-30,202406,01638542,3,IF 01638542,N/D,173446426261.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173446426261.0,0.0,133744718.0,178878577.0,14666084746.0,78822662.0,26394132844.0
2024-09-30,202409,01638542,3,IF 01638542,N/D,152423626515.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152423626515.0,0.0,217280742.0,132418292.0,122316455451.0,73728216.0,29683743814.0
2024-12-31,202412,01638542,3,IF 01638542,N/D,12626099173.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12626099173.0,0.0,220692837.0,68482222.0,90974298296.0,70778593.0,34926739782.0
2024-03-31,202403,01644264,3,IF 01644264,N/D,253449906254.0,Ativo,2,122115938775.0,-6860831898.0,115255106877.0,0.0,0.0,0.0,0.0,0.0,253449906254.0,7489620922.0,771805715.0,114770447975.0,2297987854.0,219272052.0,10672216391.0
2024-06-30,202406,01644264,3,IF 01644264,N/D,269432315896.0,Ativo,2,132908428704.0,-702315119.0,125885277514.0,0.0,0.0,0.0,0.0,0.0,269432315896.0,765815573.0,784881397.0,115410284908.0,2195966156.0,226458956.0,15233160631.0
2024-09-30,202409,01644264,3,IF 01644264,N/D,27669807811.0,Ativo,2,130664577791.0,-7183304048.0,123481273743.0,0.0,0.0,0.0,0.0,0.0,27669807811.0,4295564747.0,84667720.0,121609704816.0,218350059.0,2232362259.0,22048994755.0
2024-12-31,202412,01644264,3,IF 01644264,N/D,317301109664.0,Ativo,2,146777057905.0,-7027935028.0,139749122877.0,0.0,0.0,0.0,0.0,0.0,317301109664.0,421541636.0,1001783247.0,134949481542.0,2293249754.0,2175143193.0,32916912691.0
2024-03-31,202403,01657678,3,IF 01657678,N/D,19481136577.0,Ativo,2,11758170592.0,-1557755739.0,10200414853.0,0.0,0.0,0.0,0.0,0.0,19481136577.0,0.0,238079178.0,7848210285.0,295426613.0,560763185.0,338242463.0
2024-06-30,202406,01657678,3,IF 01657678,N/D,19248054381.0,Ativo,2,1151262256.0,-1711486377.0,9801136183.0,0.0,0.0,0.0,0.0,0.0,19248054381.0,0.0,181837895.0,8163291389.0,281939592.0,431499341.0,388349981.0
2024-09-30,202409,01657678,3,IF 01657678,N/D,20083753914.0,Ativo,2,11644182727.0,-1710070396.0,9934112331.0,0.0,0.0,0.0,0.0,0.0,20083753914.0,0.0,269582891.0,879241043.0,286291687.0,413006594.0,388349981.0
2024-12-31,202412,01657678,3,IF 01657678,N/D,22257180703.0,Ativo,2,12389629265.0,-1720490055.0,1066913921.0,0.0,0.0,0.0,0.0,0.0,22257180703.0,0.0,193134903.0,10347359266.0,262484108.0,394949921.0,390113295.0
2024-03-31,202403,01658426,3,IF 01658426,N/D,327842628685.0,Ativo,2,231077066458.0,-23892376634.0,207184689824.0,0.0,0.0,0.0,0.0,0.0,327842628685.0,0.0,21112454.0,437683949.0,893293874.0,644632387.0,118661216197.0
2024-06-30,202406,01658426,3,IF 01658426,N/D,332239644629.0,Ativo,2,234570185078.0,-23148115426.0,211422069652.0,0.0,0.0,0.0,0.0,0.0,332239644629.0,0.0,43596446.0,396455656.0,964100244.0,587401696.0,118826020935.0
2024-09-30,202409,01658426,3,IF 01658426,N/D,338017811056.0,Ativo,2,235178295557.0,-22550015875.0,212628279682.0,0.0,0.0,0.0,0.0,0.0,338017811056.0,0.0,35674505.0,350870255.0,935694847.0,547034363.0,123520257404.0
2024-12-31,202412,01658426,3,IF 01658426,N/D,342876097347.0,Ativo,2,238491536865.0,-2209584473.0,216395692135.0,0.0,0.0,0.0,0.0,0.0,342876097347.0,0.0,10205900699.0,357308992.0,700855685.0,496917323.0,114719422513.0
2024-03-31,202403,01664968,3,IF 01664968,N/D,43787543233.0,Ativo,2,31989898118.0,-4289266072.0,27700632046.0,0.0,0.0,0.0,0.0,0.0,43787543233.0,114482813.0,185304172.0,1233711946.0,864931678.0,804948714.0,749779033.0
2024-06-30,202406,01664968,3,IF 01664968,N/D,47275031827.0,Ativo,2,32783188407.0,-4391442101.0,28391746306.0,0.0,0.0,0.0,0.0,0.0,47275031827.0,117408712.0,306304532.0,14783946658.0,107063998.0,786612636.0,761694595.0
2024-03-31,202403,01667352,3,IF 01667352,N/D,27519181728.0,Ativo,2,2121341875.0,-2040873099.0,19172545651.0,0.0,0.0,0.0,0.0,0.0,27519181728.0,72430797.0,526236457.0,6223849319.0,27306394.0,237813582.0,361364809.0
2024-06-30,202406,01667352,3,IF 01667352,N/D,2781626728.0,Ativo,2,20571528083.0,-2330637567.0,18240890516.0,0.0,0.0,0.0,0.0,0.0,2781626728.0,74043648.0,569043643.0,7344862243.0,277204297.0,228927312.0,414902789.0
2024-09-30,202409,01667352,3,IF 01667352,N/D,27948133946.0,Ativo,2,19803293129.0,-2214136019.0,1758915711.0,0.0,0.0,0.0,0.0,0.0,27948133946.0,757286607.0,779956808.0,7864641104.0,322860205.0,219329323.0,414902789.0
2024-12-31,202412,01667352,3,IF 01667352,N/D,29275535201.0,Ativo,2,21346969522.0,-2115582312.0,1923138721.0,0.0,0.0,0.0,0.0,0.0,29275535201.0,774149525.0,949722916.0,7400251253.0,289708308.0,214515098.0,415800891.0
2024-03-31,202403,01667766,3,IF 01667766,N/D,68639252955.0,Ativo,2,20853876723.0,-1288914563.0,1956496216.0,0.0,0.0,0.0,0.0,0.0,68639252955.0,176556843.0,515597385.0,44259235235.0,974626341.0,686315286.0,872948118.0
2024-06-30,202406,01667766,3,IF 01667766,N/D,73132456005.0,Ativo,2,22424165402.0,-1331793079.0,21092372323.0,0.0,0.0,0.0,0.0,0.0,73132456005.0,1784584441.0,591691664.0,47035596543.0,931018458.0,695690474.0,1001502102.0
2024-09-30,202409,01667766,3,IF 01667766,N/D,74835546145.0,Ativo,2,24423684436.0,-1166825279.0,23256859157.0,0.0,0.0,0.0,0.0,0.0,74835546145.0,1641983621.0,692059175.0,46514590372.0,99328586.0,675770908.0,1060997052.0
2024-12-31,202412,01667766,3,IF 01667766,N/D,80892537638.0,Ativo,2,27990334673.0,-104233187.0,26948002803.0,0.0,0.0,0.0,0.0,0.0,80892537638.0,1295990873.0,802122967.0,48948492176.0,965760582.0,690391584.0,1241776653.0
2024-03-31,202403,01692448,3,IF 01692448,N/D,27819019383.0,Ativo,2,17232333055.0,-649696059.0,16582636996.0,0.0,0.0,0.0,0.0,0.0,27819019383.0,3004992037.0,93425246.0,6423945641.0,211635278.0,195666902.0,1306717283.0
2024-06-30,202406,01692448,3,IF 01692448,N/D,31196140067.0,Ativo,2,16527051356.0,-671973231.0,15855078125.0,0.0,0.0,0.0,0.0,0.0,31196140067.0,2924282409.0,152389317.0,10159429895.0,256825688.0,205675192.0,1642459441.0
2024-09-30,202409,01692448,3,IF 01692448,N/D,37201100199.0,Ativo,2,2007107916.0,-646615209.0,19424463951.0,0.0,0.0,0.0,0.0,0.0,37201100199.0,3371267274.0,167849732.0,11558078441.0,306816416.0,216929396.0,2155694989.0
2024-12-31,202412,01692448,3,IF 01692448,N/D,3769125733.0,Ativo,2,23137775597.0,-76582583.0,22371949767.0,0.0,0.0,0.0,0.0,0.0,3769125733.0,4201204511.0,199442948.0,7777955598.0,320195296.0,238921762.0,2581587448.0
2024-03-31,202403,01699652,3,IF 01699652,N/D,12900694342.0,Ativo,2,7602760043.0,-694601187.0,6908158856.0,0.0,0.0,0.0,0.0,0.0,12900694342.0,0.0,234223354.0,5195460144.0,178479438.0,138845027.0,245527523.0
2024-06-30,202406,01699652,3,IF 01699652,N/D,13999468899.0,Ativo,2,8129566068.0,-857462603.0,7272103465.0,0.0,0.0,0.0,0.0,0.0,13999468899.0,0.0,16565273.0,5980748367.0,159989714.0,133117636.0,287856987.0
2024-09-30,202409,01699652,3,IF 01699652,N/D,1622738292.0,Ativo,2,9205400644.0,-851016038.0,8354384606.0,0.0,0.0,0.0,0.0,0.0,1622738292.0,0.0,20125435.0,7034976815.0,169987588.0,178922574.0,287856987.0
2024-12-31,202412,01699652,3,IF 01699652,N/D,16756867263.0,Ativo,2,891213334.0,-87933714.0,803279620.0,0.0,0.0,0.0,0.0,0.0,16756867263.0,0.0,202131672.0,7855952444.0,175379865.0,200623795.0,289983287.0
2024-03-31,202403,01701201,3,IF 01701201,N/D,1475925885926.0,Ativo,2,25022664185.0,-21874852634.0,3147811551.0,0.0,0.0,0.0,0.0,0.0,1475925885926.0,171806676048.0,10083641.0,658144315.0,386720426152.0,890272905037.0,23309839182.0
2024-06-30,202406,01701201,3,IF 01701201,N/D,1504973679841.0,Ativo,2,2438111840.0,-21569104829.0,2812013571.0,0.0,0.0,0.0,0.0,0.0,1504973679841.0,176055338173.0,1007281.0,643128037.0,389291525064.0,912253238727.0,23908363459.0
2024-09-30,202409,01701201,3,IF 01701201,N/D,1503121914193.0,Ativo,2,23863384873.0,-21421938842.0,2441446031.0,0.0,0.0,0.0,0.0,0.0,1503121914193.0,192646040071.0,1004715.0,750518243.0,379453758808.0,903278462453.0,24541641437.0
2024-12-31,202412,01701201,3,IF 01701201,N/D,1538736467616.0,Ativo,2,2309557833.0,-21130818736.0,1964759594.0,0.0,0.0,0.0,0.0,0.0,1538736467616.0,198341728406.0,1071914.0,680031572.0,382762574768.0,92979588980.0,25190411562.0
2024-03-31,202403,01703620,3,IF 01703620,N/D,41860700947.0,Ativo,2,26963963291.0,-1719433562.0,25244529729.0,0.0,0.0,0.0,0.0,0.0,41860700947.0,0.0,45840660.0,14850846837.0,365183003.0,282245846.0,659488932.0
2024-06-30,202406,01703620,3,IF 01703620,N/D,44128307086.0,Ativo,2,26345816088.0,-1935498609.0,24410317479.0,0.0,0.0,0.0,0.0,0.0,44128307086.0,0.0,389754371.0,17853430572.0,382844155.0,369429437.0,722531072.0
2024-09-30,202409,01703620,3,IF 01703620,N/D,49808440101.0,Ativo,2,26002194718.0,-1857085666.0,24145109052.0,0.0,0.0,0.0,0.0,0.0,49808440101.0,0.0,464410057.0,2354933311.0,541863192.0,385193618.0,722531072.0
2024-12-31,202412,01703620,3,IF 01703620,N/D,46078383784.0,Ativo,2,24787562537.0,-2601489179.0,22186073358.0,0.0,0.0,0.0,0.0,0.0,46078383784.0,0.0,529425388.0,21804678182.0,433986319.0,398768533.0,725452004.0
2024-03-31,202403,01705236,3,IF 01705236,N/D,48976382627.0,Ativo,2,30070967233.0,-2867743083.0,2720322415.0,0.0,0.0,0.0,0.0,0.0,48976382627.0,0.0,220777375.0,18329142416.0,1779223891.0,505821305.0,93819349.0
2024-06-30,202406,01705236,3,IF 01705236,N/D,52649201336.0,Ativo,2,30219363008.0,-2384722057.0,27834640951.0,0.0,0.0,0.0,0.0,0.0,52649201336.0,0.0,173229229.0,21292938636.0,1905891269.0,504307761.0,93819349.0
2024-09-30,202409,01705236,3,IF 01705236,N/D,54424182363.0,Ativo,2,31307179607.0,-2474970217.0,2883220939.0,0.0,0.0,0.0,0.0,0.0,54424182363.0,0.0,632123038.0,21470645307.0,2015072993.0,502169845.0,97196179.0
2024-12-31,202412,01705236,3,IF 01705236,N/D,57737108098.0,Ativo,2,33005333967.0,-1872501396.0,31132832571.0,0.0,0.0,0.0,0.0,0.0,57737108098.0,0.0,348327304.0,22498000823.0,2296445865.0,489539745.0,97196179.0
2024-03-31,202403,01709266,3,IF 01709266,N/D,7708716748.0,Ativo,2,4156947807.0,-228112445.0,3928835362.0,0.0,0.0,0.0,0.0,0.0,7708716748.0,0.0,20181622.0,2644112618.0,59361533.0,202462472.0,319509344.0
2024-06-30,202406,01709266,3,IF 01709266,N/D,801478808.0,Ativo,2,4410426514.0,-270127721.0,4140298793.0,0.0,0.0,0.0,0.0,0.0,801478808.0,0.0,1709977.0,2697131759.0,627146196.0,213547718.0,319563844.0
2024-09-30,202409,01709266,3,IF 01709266,N/D,8874004686.0,Ativo,2,4987130326.0,-227487051.0,4759643275.0,0.0,0.0,0.0,0.0,0.0,8874004686.0,0.0,45423772.0,2868227893.0,663142297.0,218003605.0,319563844.0
2024-12-31,202412,01709266,3,IF 01709266,N/D,10085219025.0,Ativo,2,5008314538.0,-265005437.0,4743309101.0,0.0,0.0,0.0,0.0,0.0,10085219025.0,0.0,4007821.0,4000297517.0,796244802.0,22179594.0,319563844.0
2024-03-31,202403,01722480,3,IF 01722480,N/D,41350366725.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41350366725.0,0.0,103610596.0,1850218601.0,22021354162.0,3051700207.0,14323483159.0
2024-06-30,202406,01722480,3,IF 01722480,N/D,45405509471.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45405509471.0,0.0,28225061.0,2156199507.0,22211221963.0,3088827678.0,17667009713.0
2024-09-30,202409,01722480,3,IF 01722480,N/D,53075141731.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53075141731.0,0.0,92864418.0,3098614267.0,28821140212.0,3164267233.0,17898255601.0
2024-12-31,202412,01722480,3,IF 01722480,N/D,54101061471.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54101061471.0,0.0,452467794.0,2116414171.0,31030149548.0,3200743273.0,17301286685.0
2024-03-31,202403,01727929,3,IF 01727929,N/D,144997834665.0,Ativo,2,90840102662.0,-5497781131.0,85342321531.0,0.0,0.0,0.0,0.0,0.0,144997834665.0,0.0,1035584994.0,46593155908.0,9354161454.0,708341817.0,1964268961.0
2024-06-30,202406,01727929,3,IF 01727929,N/D,152124273716.0,Ativo,2,90806497415.0,-6632038587.0,84174458828.0,0.0,0.0,0.0,0.0,0.0,152124273716.0,0.0,441902849.0,54701234976.0,10158109799.0,684189303.0,1964377961.0
2024-09-30,202409,01727929,3,IF 01727929,N/D,158511907127.0,Ativo,2,89311117948.0,-5804755476.0,83506362472.0,0.0,0.0,0.0,0.0,0.0,158511907127.0,0.0,559966023.0,60473898099.0,11355428812.0,65187376.0,1964377961.0
2024-12-31,202412,01727929,3,IF 01727929,N/D,162646625721.0,Ativo,2,89073217477.0,-6722098655.0,82351118822.0,0.0,0.0,0.0,0.0,0.0,162646625721.0,0.0,680037216.0,64651714487.0,12190235853.0,809141382.0,1964377961.0
2024-03-31,202403,01736516,3,IF 01736516,N/D,19442014823.0,Ativo,2,91238196886.0,-2859467457.0,88378729429.0,0.0,0.0,0.0,0.0,0.0,19442014823.0,0.0,605339455.0,95271437266.0,1542329551.0,1590795952.0,7031516577.0
2024-06-30,202406,01736516,3,IF 01736516,N/D,210436901686.0,Ativo,2,94260728614.0,-2667237576.0,91593491038.0,0.0,0.0,0.0,0.0,0.0,210436901686.0,0.0,787643113.0,104975154944.0,1860784702.0,1575821986.0,9644005903.0
2024-09-30,202409,01736516,3,IF 01736516,N/D,217927896726.0,Ativo,2,88224478739.0,-311345093.0,85111027809.0,0.0,0.0,0.0,0.0,0.0,217927896726.0,0.0,673578098.0,119514134763.0,2118881492.0,1745334654.0,876493991.0
2024-12-31,202412,01736516,3,IF 01736516,N/D,219235688752.0,Ativo,2,86797390791.0,-413021400.0,82667176791.0,0.0,0.0,0.0,0.0,0.0,219235688752.0,0.0,587655515.0,123354250841.0,223604934.0,1818691748.0,8571864517.0
2024-03-31,202403,01739375,3,IF 01739375,N/D,67163582199.0,Ativo,2,33829342182.0,-1779230118.0,32050112064.0,0.0,0.0,0.0,0.0,0.0,67163582199.0,934971019.0,352766601.0,28992974007.0,2669711304.0,926586081.0,1236461123.0
2024-06-30,202406,01739375,3,IF 01739375,N/D,70634252395.0,Ativo,2,36210215215.0,-201219420.0,34198021015.0,0.0,0.0,0.0,0.0,0.0,70634252395.0,1003485171.0,316405812.0,30393634278.0,2516196778.0,893667959.0,1312841382.0
2024-09-30,202409,01739375,3,IF 01739375,N/D,73972217725.0,Ativo,2,38826915515.0,-2401500651.0,36425414864.0,0.0,0.0,0.0,0.0,0.0,73972217725.0,608511937.0,442835686.0,32942089167.0,1310164966.0,930359723.0,1312841382.0
2024-12-31,202412,01739375,3,IF 01739375,N/D,74049291196.0,Ativo,2,3988930456.0,-2312963182.0,37576341378.0,0.0,0.0,0.0,0.0,0.0,74049291196.0,532966327.0,559037136.0,32308045548.0,864242653.0,892298306.0,1316359848.0
2024-03-31,202403,01760242,3,IF 01760242,N/D,82502363801.0,Ativo,2,59986118819.0,-4012298515.0,55973820304.0,0.0,0.0,0.0,0.0,0.0,82502363801.0,0.0,939817714.0,21151360612.0,976139825.0,1949496842.0,1511728504.0
2024-06-30,202406,01760242,3,IF 01760242,N/D,82527644376.0,Ativo,2,60462571095.0,-4523501288.0,55939069807.0,0.0,0.0,0.0,0.0,0.0,82527644376.0,0.0,804319016.0,2114346294.0,1015868595.0,1974862557.0,1650061461.0
2024-09-30,202409,01760242,3,IF 01760242,N/D,89212665577.0,Ativo,2,60854367786.0,-4608841137.0,56245526649.0,0.0,0.0,0.0,0.0,0.0,89212665577.0,0.0,78341831.0,27603840301.0,1003321455.0,1937410613.0,1639148249.0
2024-12-31,202412,01760242,3,IF 01760242,N/D,92090728488.0,Ativo,2,58106027576.0,-4039590669.0,54066436907.0,0.0,0.0,0.0,0.0,0.0,92090728488.0,0.0,775466406.0,32747437725.0,943070602.0,1905609652.0,1652707196.0
2024-03-31,202403,01788147,3,IF 01788147,N/D,3640201065.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640201065.0,687981941.0,2029391.0,22340906.0,93613832.0,56771615.0,1934938892.0
2024-06-30,202406,01788147,3,IF 01788147,N/D,4474819966.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4474819966.0,405301554.0,21153243.0,19019411.0,1915453477.0,51660132.0,2062232149.0
2024-09-30,202409,01788147,3,IF 01788147,N/D,2041724301.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041724301.0,189482249.0,10726241.0,12102782.0,336405564.0,44497214.0,1448510251.0
2024-12-31,202412,01788147,3,IF 01788147,N/D,1761487614.0,Ativo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761487614.0,358267691.0,1580155.0,10207357.0,362724778.0,35419231.0,993288402.0
2024-03-31,202403,01796302,3,IF 01796302,N/D,54029360126.0,Ativo,2,3046981150.0,-2683441699.0,27786369801.0,0.0,0.0,0.0,0.0,0.0,54029360126.0,0.0,221305762.0,2150745672.0,3201558999.0,383937782.0,928731062.0
2024-03-31,202403,01819799,3,IF 01819799,N/D,538075218.0,Ativo,2,245217743.0,-199268.0,243225063.0,0.0,0.0,0.0,0.0,0.0,538075218.0,0.0,3350118.0,0.0,481556.0,30825777.0,230041642.0
2024-06-30,202406,01819799,3,IF 01819799,N/D,541324719.0,Ativo,2,244836584.0,-2000198.0,242836386.0,0.0,0.0,0.0,0.0,0.0,541324719.0,0.0,51459538.0,0.0,481556.0,30407984.0,216139255.0
2024-09-30,202409,01819799,3,IF 01819799,N/D,55233350.0,Ativo,2,253777985.0,-2147596.0,251630389.0,0.0,0.0,0.0,0.0,0.0,55233350.0,0.0,15053783.0,0.0,481556.0,30682858.0,254484914.0
2024-12-31,202412,01819799,3,IF 01819799,N/D,551572641.0,Ativo,2,261987742.0,-2923016.0,259064726.0,0.0,0.0,0.0,0.0,0.0,551572641.0,0.0,15034128.0,0.0,481556.0,30253066.0,246739165.0
2024-03-31,202403,01848322,3,IF 01848322,N/D,33501974905.0,Ativo,2,16476605475.0,-664396549.0,15812208926.0,0.0,0.0,0.0,0.0,0.0,33501974905.0,0.0,106477645.0,16424261278.0,68890353.0,609168205.0,480968498.0
2024-06-30,202406,01848322,3,IF 01848322,N/D,34469033042.0,Ativo,2,17763059721.0,-55980001.0,17203259711.0,0.0,0.0,0.0,0.0,0.0,34469033042.0,0.0,96520582.0,1596067019.0,80619955.0,646994106.0,480968498.0
2024-09-30,202409,01848322,3,IF 01848322,N/D,35197280278.0,Ativo,2,20603015982.0,-58638735.0,20016628632.0,0.0,0.0,0.0,0.0,0.0,35197280278.0,0.0,92555916.0,13842789993.0,92055917.0,672281322.0,480968498.0
2024-12-31,202412,01848322,3,IF 01848322,N/D,39307658961.0,Ativo,2,2476883090.0,-1032105072.0,23736725828.0,0.0,0.0,0.0,0.0,0.0,39307658961.0,0.0,135971185.0,13558462709.0,229789803.0,771815018.0,874894418.0
2024-03-31,202403,01852137,3,IF 01852137,N/D,115250189143.0,Ativo,2,7344979629.0,-1886302607.0,71563493683.0,383260891.0,24551279988.0,18881738722.0,-41498503.0,3396042521.0,124691058504.0,0.0,669988163.0,979726683.0,5790638082.0,688634798000002.0,11038151885.0
2024-06-30,202406,01852137,3,IF 01852137,N/D,151212149328.0,Ativo,2,91488006175.0,-244112986.0,89046876315.0,393185641.0,23319361368.0,17277179370.0,-38003598.0,31971100714.0,159850739013.0,3000635444.0,824988409.0,1271675823.0,22913705786.0,840163076999998.0,9981593445.0
2024-09-30,202409,01852137,3,IF 01852137,N/D,199651815811.0,Ativo,2,11522687795.0,-3302147043.0,111924730907.0,230586507.0,22790232918.0,15886595130.0,-531949242.0,30432167748.0,207595113376.0,0.0,1142433752.0,14393590543.0,39194738816.0,1032768021.0,9474683589.0
2024-12-31,202412,01852137,3,IF 01852137,N/D,225311910794.0,Ativo,2,132476666925.0,-4473006974.0,128003659951.0,234883504.0,23201277914.0,14801149922.0,-798694942.0,30038041437.0,232712485755.0,0.0,959640488.0,13408130179.0,49360129563.0,1211099618.0,9731784519.0
2024-03-31,202403,01858774,3,IF 01858774,N/D,755897826655.0,Ativo,2,172743047715.0,-73950020786.0,98793026929.0,38277625.0,3201846049.0,392719742.0,-15875168.0,3420608377.0,756094186526.0,1499795922.0,325330632.0,2749478878.0,494834839048.0,48437624822.0,81288172016.0
2024-06-30,202406,01858774,3,IF 01858774,N/D,751092264259.0,Ativo,2,15413291583.0,-66939868923.0,87193046907.0,5568887.0,3410321605.0,401453804.0,-19847219.0,3596770175.0,751292991161.0,16403943695.0,390520946.0,21970569412.0,490570945144.0,49185885626.0,81981309256.0
2024-09-30,202409,01858774,3,IF 01858774,N/D,883206871964.0,Ativo,2,145083888308.0,-64095963924.0,80987924384.0,-863566999999998.0,3175585321.0,471864692.0,-16255923.0,3394398177.0,88344280431.0,144175187193.0,463884604.0,20267560648.0,505276290242.0,47360092056.0,81517467006.0
2024-12-31,202412,01858774,3,IF 01858774,N/D,868320561457.0,Ativo,2,138525731397.0,-61658922461.0,76866808936.0,1623800.0,3326280563.0,440888596.0,-16772816.0,3546190045.0,868541005755.0,88018295349.0,1651495158.0,8425570694.0,537495171328.0,40063154459.0,112474319786.0
2024-03-31,202403,01864151,3,IF 01864151,N/D,4616517201.0,Ativo,2,2483877773.0,-171774722.0,2312103051.0,0.0,0.0,0.0,0.0,0.0,4616517201.0,0.0,7746395.0,1827171282.0,59581476.0,41282983.0,368632014.0
2024-06-30,202406,01864151,3,IF 01864151,N/D,469013721.0,Ativo,2,2498231703.0,-158566957.0,2339664746.0,0.0,0.0,0.0,0.0,0.0,469013721.0,0.0,8023715.0,1838055211.0,41946534.0,41437882.0,421009122.0
2024-09-30,202409,01864151,3,IF 01864151,N/D,4635162854.0,Ativo,2,2565434829.0,-148841991.0,2416592838.0,0.0,0.0,0.0,0.0,0.0,4635162854.0,0.0,6796192.0,1712812227.0,37253148.0,40699327.0,421009122.0
2024-12-31,202412,01864151,3,IF 01864151,N/D,4763440286.0,Ativo,2,2579354793.0,-120368389.0,2458986404.0,0.0,0.0,0.0,0.0,0.0,4763440286.0,0.0,1720694.0,1776194581.0,38637841.0,39675577.0,432738943.0
2024-03-31,202403,01997612,3,IF 01997612,N/D,3683699637.0,Ativo,2,166221583.0,-21203816.0,1641012014.0,0.0,0.0,0.0,0.0,0.0,3683699637.0,0.0,405631.0,3981655.0,106344427.0,3375717.0,1928580193.0
2024-06-30,202406,01997612,3,IF 01997612,N/D,3573286959.0,Ativo,2,1694341003.0,-18856062.0,1675484941.0,0.0,0.0,0.0,0.0,0.0,3573286959.0,0.0,1186554.0,2811828.0,109590025.0,4803307.0,1779410304.0
2024-09-30,202409,01997612,3,IF 01997612,N/D,368432585.0,Ativo,2,1699260699.0,-20181373.0,1679079326.0,0.0,0.0,0.0,0.0,0.0,368432585.0,0.0,782694.0,1716431.0,109359784.0,5621124.0,1887766491.0
2024-12-31,202412,01997612,3,IF 01997612,N/D,3785962502.0,Ativo,2,1691579319.0,-2136706.0,1670212259.0,0.0,0.0,0.0,0.0,0.0,3785962502.0,0.0,725416.0,2409507.0,108630931.0,5169245.0,1998815144.0
2024-03-31,202403,02000895,3,IF 02000895,N/D,30335082918.0,Ativo,2,22543613825.0,-256856641.0,22286757184.0,0.0,0.0,0.0,0.0,0.0,30335082918.0,0.0,36575242.0,6924507855.0,71976754.0,105234894.0,910030989.0
